,drug_a_name,drug_b_name,cell_line,synergy
17,5-FU,ABT-888,NCIH1650,-5.996370296499999
56,5-FU,AZD1775,NCIH1650,10.773397668
95,5-FU,BEZ-235,NCIH1650,17.6381552118
134,5-FU,BORTEZOMIB,NCIH1650,-15.7787056902
173,5-FU,DASATINIB,NCIH1650,23.2349707101
212,5-FU,DINACICLIB,NCIH1650,-2.1132235055
251,5-FU,ERLOTINIB,NCIH1650,0.9247862495999999
290,5-FU,GELDANAMYCIN,NCIH1650,-6.752269383200001
329,5-FU,L778123,NCIH1650,12.219824893800002
368,5-FU,LAPATINIB,NCIH1650,0.9058173714
407,5-FU,MK-2206,NCIH1650,12.9608908226
446,5-FU,MK-4827,NCIH1650,-9.2480173289
485,5-FU,MK-5108,NCIH1650,-0.6599837702
524,5-FU,MK-8669,NCIH1650,15.859894622899999
573,5-FU,MK-8776,NCIH1650,10.2868775972
574,5-FU,MK-8776,NCIH1650,17.7949088146
617,5-FU,PD325901,NCIH1650,4.3253730787
656,5-FU,SORAFENIB,NCIH1650,-2.5001498347999997
695,5-FU,SUNITINIB,NCIH1650,4.374037921
734,5-FU,TEMOZOLOMIDE,NCIH1650,-16.1361150349
773,5-FU,ZOLINZA,NCIH1650,0.6313037721
812,ABT-888,BEZ-235,NCIH1650,14.775141955699999
851,ABT-888,DINACICLIB,NCIH1650,9.4219365704
890,ABT-888,GELDANAMYCIN,NCIH1650,-5.2618064532
929,ABT-888,MK-8669,NCIH1650,-9.1676625012
968,ABT-888,MK-8776,NCIH1650,-3.2639424966000004
1007,ABT-888,OXALIPLATIN,NCIH1650,-17.3877823501
1046,ABT-888,SN-38,NCIH1650,4.1880745451
1085,ABT-888,SORAFENIB,NCIH1650,0.051559908
1124,ABT-888,TOPOTECAN,NCIH1650,-16.2852524324
1163,AZD1775,ABT-888,NCIH1650,-0.3129919354
1212,AZD1775,BEZ-235,NCIH1650,27.7711038056
1213,AZD1775,BEZ-235,NCIH1650,4.399175327
1256,AZD1775,BORTEZOMIB,NCIH1650,-19.8463194672
1305,AZD1775,DASATINIB,NCIH1650,41.5694201437
1306,AZD1775,DASATINIB,NCIH1650,17.0435242295
1349,AZD1775,DINACICLIB,NCIH1650,-9.2518733632
1388,AZD1775,ERLOTINIB,NCIH1650,11.4775356674
1427,AZD1775,GELDANAMYCIN,NCIH1650,-6.795157455499999
1466,AZD1775,LAPATINIB,NCIH1650,11.323630513800001
1505,AZD1775,MK-2206,NCIH1650,15.343442978599999
1544,AZD1775,MK-4827,NCIH1650,22.48071637
1583,AZD1775,MK-5108,NCIH1650,11.0245997975
1622,AZD1775,MK-8669,NCIH1650,36.9688311907
1671,AZD1775,MK-8776,NCIH1650,50.617145010200005
1672,AZD1775,MK-8776,NCIH1650,34.4032372712
1715,AZD1775,OXALIPLATIN,NCIH1650,-1.1882044795
1754,AZD1775,PD325901,NCIH1650,19.1323272044
1793,AZD1775,SN-38,NCIH1650,21.2251284305
1832,AZD1775,SORAFENIB,NCIH1650,0.0638370538
1871,AZD1775,TOPOTECAN,NCIH1650,5.6704187490999995
1910,BEZ-235,DINACICLIB,NCIH1650,-1.1209975084000001
1949,BEZ-235,MK-8776,NCIH1650,12.685509516300002
1988,BEZ-235,OXALIPLATIN,NCIH1650,4.8318770269
2027,BEZ-235,SN-38,NCIH1650,18.4912080708
2066,BEZ-235,SORAFENIB,NCIH1650,0.7540836169
2105,BORTEZOMIB,ABT-888,NCIH1650,-11.3355353866
2144,BORTEZOMIB,BEZ-235,NCIH1650,-11.108061253699999
2183,BORTEZOMIB,DASATINIB,NCIH1650,-4.7920955983999995
2222,BORTEZOMIB,DINACICLIB,NCIH1650,-36.358032721
2261,BORTEZOMIB,GELDANAMYCIN,NCIH1650,-35.6931577342
2300,BORTEZOMIB,MK-8669,NCIH1650,-12.136899241400002
2339,BORTEZOMIB,MK-8776,NCIH1650,-22.2930776583
2378,BORTEZOMIB,OXALIPLATIN,NCIH1650,-19.2090135213
2417,BORTEZOMIB,SN-38,NCIH1650,-17.3548030831
2456,BORTEZOMIB,SORAFENIB,NCIH1650,-11.8976052277
2495,BORTEZOMIB,TOPOTECAN,NCIH1650,-37.353063748800004
2534,CARBOPLATIN,ABT-888,NCIH1650,-2.5271519643
