,drug_a_name,drug_b_name,cell_line,synergy
21,5-FU,ABT-888,NCIH520,3.6988348483999998
60,5-FU,AZD1775,NCIH520,2.5787085802000003
99,5-FU,BEZ-235,NCIH520,16.721797226099998
138,5-FU,BORTEZOMIB,NCIH520,-24.067550909899996
177,5-FU,DASATINIB,NCIH520,42.735051441799996
216,5-FU,DINACICLIB,NCIH520,-4.3210485458
255,5-FU,ERLOTINIB,NCIH520,7.235758199099999
294,5-FU,GELDANAMYCIN,NCIH520,3.5130376786
333,5-FU,L778123,NCIH520,13.778205073599999
372,5-FU,LAPATINIB,NCIH520,-7.2635219080999995
411,5-FU,MK-2206,NCIH520,12.953864703099999
450,5-FU,MK-4827,NCIH520,4.4514426938
489,5-FU,MK-5108,NCIH520,2.7796403404000003
528,5-FU,MK-8669,NCIH520,8.1541053655
580,5-FU,MK-8776,NCIH520,18.3059071731
621,5-FU,PD325901,NCIH520,-1.1429154637999999
660,5-FU,SORAFENIB,NCIH520,5.28680143
699,5-FU,SUNITINIB,NCIH520,5.8103410824
738,5-FU,TEMOZOLOMIDE,NCIH520,2.0155138901
777,5-FU,ZOLINZA,NCIH520,-7.7029527708000005
816,ABT-888,BEZ-235,NCIH520,24.9807546121
855,ABT-888,DINACICLIB,NCIH520,0.0562532534
894,ABT-888,GELDANAMYCIN,NCIH520,-1.9574988266
933,ABT-888,MK-8669,NCIH520,13.2649049368
972,ABT-888,MK-8776,NCIH520,-2.5546775303
1011,ABT-888,OXALIPLATIN,NCIH520,-8.7509534001
1050,ABT-888,SN-38,NCIH520,12.9290388108
1089,ABT-888,SORAFENIB,NCIH520,13.6574206002
1128,ABT-888,TOPOTECAN,NCIH520,-3.0882852647
1167,AZD1775,ABT-888,NCIH520,4.1278953757
1219,AZD1775,BEZ-235,NCIH520,28.8282078606
1260,AZD1775,BORTEZOMIB,NCIH520,-18.5956971353
1312,AZD1775,DASATINIB,NCIH520,42.0904949789
1353,AZD1775,DINACICLIB,NCIH520,-3.3283766835
1392,AZD1775,ERLOTINIB,NCIH520,-0.6579135472
1431,AZD1775,GELDANAMYCIN,NCIH520,-3.4289208093
1470,AZD1775,LAPATINIB,NCIH520,0.5424177792
1509,AZD1775,MK-2206,NCIH520,13.298436241700001
1548,AZD1775,MK-4827,NCIH520,0.0884959266
1587,AZD1775,MK-5108,NCIH520,4.1726132267
1626,AZD1775,MK-8669,NCIH520,14.5187707056
1678,AZD1775,MK-8776,NCIH520,40.755487592899996
1719,AZD1775,OXALIPLATIN,NCIH520,-10.1047601845
1758,AZD1775,PD325901,NCIH520,4.574324818
1797,AZD1775,SN-38,NCIH520,7.1142566491
1836,AZD1775,SORAFENIB,NCIH520,4.0918847469
1875,AZD1775,TOPOTECAN,NCIH520,7.5476646125
1914,BEZ-235,DINACICLIB,NCIH520,5.4984160724
1953,BEZ-235,MK-8776,NCIH520,22.6156484994
1992,BEZ-235,OXALIPLATIN,NCIH520,10.692457062799999
2031,BEZ-235,SN-38,NCIH520,23.7633280739
2070,BEZ-235,SORAFENIB,NCIH520,6.262902340499999
2109,BORTEZOMIB,ABT-888,NCIH520,-21.1239709923
2148,BORTEZOMIB,BEZ-235,NCIH520,-20.115444026600002
2187,BORTEZOMIB,DASATINIB,NCIH520,-2.9268076326999997
2226,BORTEZOMIB,DINACICLIB,NCIH520,-42.047543653299996
2265,BORTEZOMIB,GELDANAMYCIN,NCIH520,-56.436226743199995
2304,BORTEZOMIB,MK-8669,NCIH520,-26.7657692606
2343,BORTEZOMIB,MK-8776,NCIH520,-26.965496918200003
2382,BORTEZOMIB,OXALIPLATIN,NCIH520,-25.4808281285
2421,BORTEZOMIB,SN-38,NCIH520,-36.0663746365
2460,BORTEZOMIB,SORAFENIB,NCIH520,-21.332505401600002
2499,BORTEZOMIB,TOPOTECAN,NCIH520,-22.4500513596
2538,CARBOPLATIN,ABT-888,NCIH520,-5.6283676948000005
2577,CARBOPLATIN,AZD1775,NCIH520,-0.6522690825
2616,CARBOPLATIN,BEZ-235,NCIH520,27.2399196763
2655,CARBOPLATIN,BORTEZOMIB,NCIH520,-33.808012069
2694,CARBOPLATIN,DASATINIB,NCIH520,37.2849117306
2733,CARBOPLATIN,DINACICLIB,NCIH520,-17.969375416
2772,CARBOPLATIN,ERLOTINIB,NCIH520,-11.3019160921
2811,CARBOPLATIN,GELDANAMYCIN,NCIH520,-5.1742968832
2850,CARBOPLATIN,L778123,NCIH520,-2.7734545516000004
2889,CARBOPLATIN,LAPATINIB,NCIH520,-6.657165865900001
2928,CARBOPLATIN,MK-2206,NCIH520,-5.3468903297
2967,CARBOPLATIN,MK-4827,NCIH520,1.5445881719999999
3006,CARBOPLATIN,MK-5108,NCIH520,-16.6684055633
3045,CARBOPLATIN,MK-8669,NCIH520,7.404743915399999
3084,CARBOPLATIN,MK-8776,NCIH520,5.0462651355000006
3123,CARBOPLATIN,PD325901,NCIH520,-5.35572884
3162,CARBOPLATIN,SORAFENIB,NCIH520,-3.2708907225
3201,CARBOPLATIN,SUNITINIB,NCIH520,8.5551401454
3240,CARBOPLATIN,TEMOZOLOMIDE,NCIH520,-2.4308039138999997
3279,CARBOPLATIN,ZOLINZA,NCIH520,-9.9151420072
3318,CYCLOPHOSPHAMIDE,ABT-888,NCIH520,4.4289515908
3357,CYCLOPHOSPHAMIDE,AZD1775,NCIH520,10.3760658362
3396,CYCLOPHOSPHAMIDE,BEZ-235,NCIH520,27.0652650531
3435,CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH520,-17.7192475724
3474,CYCLOPHOSPHAMIDE,DASATINIB,NCIH520,16.1958646605
3513,CYCLOPHOSPHAMIDE,DINACICLIB,NCIH520,5.3563117196
3552,CYCLOPHOSPHAMIDE,ERLOTINIB,NCIH520,6.6814977869000005
3591,CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH520,5.3394575912
3630,CYCLOPHOSPHAMIDE,L778123,NCIH520,4.3568160568000005
3669,CYCLOPHOSPHAMIDE,LAPATINIB,NCIH520,-0.5152842693
3708,CYCLOPHOSPHAMIDE,MK-2206,NCIH520,5.434766063400001
3747,CYCLOPHOSPHAMIDE,MK-4827,NCIH520,2.8348505592
3786,CYCLOPHOSPHAMIDE,MK-5108,NCIH520,3.2428976252
3825,CYCLOPHOSPHAMIDE,MK-8669,NCIH520,15.4975877805
3864,CYCLOPHOSPHAMIDE,MK-8776,NCIH520,1.3183288443
3903,CYCLOPHOSPHAMIDE,PD325901,NCIH520,6.5221779587
3942,CYCLOPHOSPHAMIDE,SORAFENIB,NCIH520,11.903238969
3981,CYCLOPHOSPHAMIDE,SUNITINIB,NCIH520,12.6137181377
4020,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH520,6.9446340365
4059,CYCLOPHOSPHAMIDE,ZOLINZA,NCIH520,12.442347176199998
4098,DASATINIB,ABT-888,NCIH520,21.6849725787
4137,DASATINIB,BEZ-235,NCIH520,60.1404290674
4176,DASATINIB,DINACICLIB,NCIH520,26.2931145505
4215,DASATINIB,GELDANAMYCIN,NCIH520,17.9590454083
4254,DASATINIB,MK-8669,NCIH520,73.2804651855
4306,DASATINIB,MK-8776,NCIH520,57.29755944520001
4347,DASATINIB,OXALIPLATIN,NCIH520,19.1180973545
4386,DASATINIB,SN-38,NCIH520,47.2907730282
4425,DASATINIB,SORAFENIB,NCIH520,30.512596428800002
4464,DASATINIB,TOPOTECAN,NCIH520,62.190013657200005
4503,DEXAMETHASONE,ABT-888,NCIH520,1.9375840753
4542,DEXAMETHASONE,AZD1775,NCIH520,9.6874059856
4581,DEXAMETHASONE,BEZ-235,NCIH520,26.8048139543
4620,DEXAMETHASONE,BORTEZOMIB,NCIH520,-20.518456689300002
4659,DEXAMETHASONE,DASATINIB,NCIH520,28.4152100697
4698,DEXAMETHASONE,DINACICLIB,NCIH520,3.3376914995
4737,DEXAMETHASONE,ERLOTINIB,NCIH520,-0.1614427621
4776,DEXAMETHASONE,GELDANAMYCIN,NCIH520,-6.5727433036
4815,DEXAMETHASONE,L778123,NCIH520,9.4093649787
4854,DEXAMETHASONE,LAPATINIB,NCIH520,3.7794153876
4893,DEXAMETHASONE,MK-2206,NCIH520,13.6361428336
4932,DEXAMETHASONE,MK-4827,NCIH520,5.9309658370000005
4971,DEXAMETHASONE,MK-5108,NCIH520,-0.7614908301000001
5010,DEXAMETHASONE,MK-8669,NCIH520,15.2004562421
5049,DEXAMETHASONE,MK-8776,NCIH520,-0.9769751955
5088,DEXAMETHASONE,PD325901,NCIH520,-0.8747971936
5127,DEXAMETHASONE,SORAFENIB,NCIH520,10.8017548447
5166,DEXAMETHASONE,SUNITINIB,NCIH520,13.9395734984
5205,DEXAMETHASONE,TEMOZOLOMIDE,NCIH520,-7.709811995800001
5244,DEXAMETHASONE,ZOLINZA,NCIH520,2.1084578211
5283,DINACICLIB,MK-8776,NCIH520,0.1944633805
5322,DOXORUBICIN,ABT-888,NCIH520,-3.7107389025999997
5361,DOXORUBICIN,AZD1775,NCIH520,3.8325529188
5400,DOXORUBICIN,BEZ-235,NCIH520,0.5355301278
5439,DOXORUBICIN,BORTEZOMIB,NCIH520,-34.043014586999995
5478,DOXORUBICIN,DASATINIB,NCIH520,37.630854379
5517,DOXORUBICIN,DINACICLIB,NCIH520,-11.469269543
5556,DOXORUBICIN,ERLOTINIB,NCIH520,-3.8243867166000003
5595,DOXORUBICIN,GELDANAMYCIN,NCIH520,-13.93060179
5634,DOXORUBICIN,L778123,NCIH520,-9.4534476972
5673,DOXORUBICIN,LAPATINIB,NCIH520,-18.3319157254
5712,DOXORUBICIN,MK-2206,NCIH520,6.294641353099999
5751,DOXORUBICIN,MK-4827,NCIH520,0.647078071
5790,DOXORUBICIN,MK-5108,NCIH520,-21.0557049318
5829,DOXORUBICIN,MK-8669,NCIH520,3.450152078
5868,DOXORUBICIN,MK-8776,NCIH520,24.537176218800003
5907,DOXORUBICIN,PD325901,NCIH520,-27.6666175709
5946,DOXORUBICIN,SORAFENIB,NCIH520,-6.61710691
5985,DOXORUBICIN,SUNITINIB,NCIH520,-10.6692484746
6024,DOXORUBICIN,TEMOZOLOMIDE,NCIH520,-4.9185253018
6063,DOXORUBICIN,ZOLINZA,NCIH520,-6.1274816739
6102,ERLOTINIB,ABT-888,NCIH520,-3.7686561902999998
6141,ERLOTINIB,BEZ-235,NCIH520,36.2968672118
6180,ERLOTINIB,BORTEZOMIB,NCIH520,-23.8425561142
6219,ERLOTINIB,DASATINIB,NCIH520,48.9367060007
6258,ERLOTINIB,DINACICLIB,NCIH520,18.8797847745
6297,ERLOTINIB,GELDANAMYCIN,NCIH520,14.496629360999998
6336,ERLOTINIB,MK-8669,NCIH520,20.0274196597
6375,ERLOTINIB,MK-8776,NCIH520,1.4638274496
6414,ERLOTINIB,OXALIPLATIN,NCIH520,-14.846799473599999
6453,ERLOTINIB,PD325901,NCIH520,-4.5678467868
6492,ERLOTINIB,SN-38,NCIH520,9.5345773109
6531,ERLOTINIB,SORAFENIB,NCIH520,17.2659129652
6570,ERLOTINIB,TOPOTECAN,NCIH520,31.4448153681
