,drug_a_name,drug_b_name,cell_line,synergy
3,5-FU,ABT-888,A427,2.5956844375
42,5-FU,AZD1775,A427,7.4940610975
81,5-FU,BEZ-235,A427,8.8428112257
120,5-FU,BORTEZOMIB,A427,-7.8767081501
159,5-FU,DASATINIB,A427,28.348084512899998
198,5-FU,DINACICLIB,A427,-7.7474736816
237,5-FU,ERLOTINIB,A427,18.429258155699998
276,5-FU,GELDANAMYCIN,A427,3.5967980366
315,5-FU,L778123,A427,12.3277489383
354,5-FU,LAPATINIB,A427,-4.1794542535
393,5-FU,MK-2206,A427,14.1170997404
432,5-FU,MK-4827,A427,7.285223049400001
471,5-FU,MK-5108,A427,3.5350283438999996
510,5-FU,MK-8669,A427,20.6278648172
551,5-FU,MK-8776,A427,25.934552593200003
552,5-FU,MK-8776,A427,49.918972590200006
603,5-FU,PD325901,A427,16.5185276264
642,5-FU,SORAFENIB,A427,2.8662195694999997
681,5-FU,SUNITINIB,A427,8.2107055043
720,5-FU,TEMOZOLOMIDE,A427,18.3610194111
759,5-FU,ZOLINZA,A427,-31.946929551100002
798,ABT-888,BEZ-235,A427,14.1678283427
837,ABT-888,DINACICLIB,A427,4.7003961752
876,ABT-888,GELDANAMYCIN,A427,7.5162366622
915,ABT-888,MK-8669,A427,0.8055995803
954,ABT-888,MK-8776,A427,-4.8831832358
993,ABT-888,OXALIPLATIN,A427,-18.9159158617
1032,ABT-888,SN-38,A427,9.8564960698
1071,ABT-888,SORAFENIB,A427,11.931704998599999
1110,ABT-888,TOPOTECAN,A427,-3.3217857741000003
1149,AZD1775,ABT-888,A427,-5.4459836987
1190,AZD1775,BEZ-235,A427,27.336695576599997
1191,AZD1775,BEZ-235,A427,4.6911004762
1242,AZD1775,BORTEZOMIB,A427,-18.3466148515
1283,AZD1775,DASATINIB,A427,43.2736613152
1284,AZD1775,DASATINIB,A427,35.8745037131
1335,AZD1775,DINACICLIB,A427,-11.3738043423
1374,AZD1775,ERLOTINIB,A427,-0.642974741
1413,AZD1775,GELDANAMYCIN,A427,-8.0319400281
1452,AZD1775,LAPATINIB,A427,-0.4242474354
1491,AZD1775,MK-2206,A427,18.3672085251
1530,AZD1775,MK-4827,A427,7.9765357786
1569,AZD1775,MK-5108,A427,-4.3456427646
1608,AZD1775,MK-8669,A427,28.1687064192
1649,AZD1775,MK-8776,A427,70.629492297
1650,AZD1775,MK-8776,A427,64.09097151520001
1701,AZD1775,OXALIPLATIN,A427,1.7850808544
