synergy,class
10.247819,0
25.999239,0
-13.265401,0
12.521037,0
15.601922,0
52.48746,1
-7.9055343,0
5.8584485,0
7.6879296,0
13.790226,0
2.509527,0
24.848871,0
27.260958,0
14.0248375,0
-4.001941,0
16.833076,0
25.560575,0
-2.7672007,0
19.480612,0
14.901056,0
-1.4869397,0
-31.00987,0
16.789679,0
16.661308,0
13.427018,0
6.050162,0
-6.3471723,0
10.170463,0
-1.0482142,0
11.722465,0
11.461092,0
-8.567298,0
-18.96754,0
5.420218,0
13.420086,0
13.434587,0
14.505498,0
12.907572,0
5.3899274,0
-20.01864,0
10.299213,0
-1.5350258,0
7.9237638,0
-39.875286,0
-0.08543016,0
12.8562765,0
1.7523696,0
-3.0262554,0
0.68959165,0
16.38857,0
25.374208,0
20.649822,0
18.405233,0
-5.911364,0
29.347635,0
21.531748,0
62.897614,1
9.47599,0
-3.341369,0
40.50075,1
16.752377,0
-21.09992,0
27.503595,0
40.000336,1
23.17117,0
13.66858,0
5.693984,0
19.02397,0
45.47552,1
24.114351,0
32.818398,1
22.167416,0
-27.422453,0
36.97984,1
-14.770784,0
34.05747,1
25.733164,0
14.664769,0
-0.6848786,0
22.471796,0
2.0156727,0
16.988337,0
-25.16477,0
-25.52875,0
-18.123043,0
-9.78782,0
-29.908358,0
-30.908937,0
-16.683596,0
-22.233343,0
-16.748222,0
-5.9598103,0
-15.3753805,0
-20.260836,0
-21.92081,0
-15.36918,0
-13.114413,0
-20.280807,0
-13.026704,0
-16.459974,0
-20.26197,0
-58.738476,0
-12.801547,0
-18.80266,0
-25.867582,0
-31.234186,0
-43.46906,0
-9.176927,0
18.132357,0
28.45807,0
28.544292,0
-6.570734,0
13.717927,0
22.281328,0
-2.0481236,0
3.7657773,0
31.201965,1
14.976783,0
5.387984,0
56.375526,1
28.804035,0
11.935915,0
1.1457193,0
25.484667,0
81.67786,1
11.1178,0
39.7753,1
23.222015,0
22.98746,0
-11.337735,0
71.418465,1
30.775042,1
-12.649289,0
32.78987,1
15.694423,0
11.701028,0
1.0934093,0
17.199675,0
14.761728,0
28.801828,0
-16.169172,0
10.439338,0
14.491302,0
31.932207,1
7.2726655,0
-1.3347442,0
16.047176,0
5.0320964,0
-13.215831,0
7.002982,0
32.574265,1
17.071928,0
10.690167,0
-2.4354246,0
8.517444,0
23.559862,0
15.892092,0
13.812446,0
11.140547,0
-35.183086,0
15.427769,0
6.1263146,0
-26.83573,0
38.076103,1
8.753677,0
11.003116,0
7.445931,0
8.534768,0
7.5780478,0
12.455789,0
-3.7586906,0
17.600441,0
6.0660634,0
0.112256035,0
3.7465866,0
0.6170356,0
-1.7603543,0
1.267874,0
20.315434,0
6.9697714,0
27.449759,0
-3.7585418,0
-6.6728997,0
-4.265817,0
-24.00158,0
34.95874,1
37.39351,1
-0.64715505,0
20.200203,0
12.013066,0
13.111289,0
-20.309883,0
6.3633647,0
2.342017,0
13.831791,0
1.3155906,0
10.380258,0
-26.808308,0
-23.923452,0
-35.231773,0
-49.59598,0
-11.76719,0
-6.7282276,0
-16.559658,0
-45.14703,0
-38.560486,0
-28.143702,0
-32.530106,0
-26.335058,0
-27.75353,0
-33.73464,0
-26.444328,0
-45.40343,0
-32.49809,0
-16.610834,0
-39.318172,0
-22.61045,0
-32.108677,0
-50.97897,0
-37.350075,0
-58.54276,0
-16.760288,0
-36.49087,0
