synergy,class
1.4624627,0
11.623776,0
3.9744973,0
-20.58835,0
4.433455,0
2.8615966,0
14.359261,0
-6.5984006,0
-6.8686204,0
-14.270414,0
9.376637,0
32.7568,1
23.702936,0
37.60214,1
24.265526,0
1.3028526,0
1.0245185,0
5.5676217,0
-11.776494,0
-13.707855,0
-8.5646105,0
-4.878466,0
-15.092803,0
-2.0275817,0
11.059262,0
4.191202,0
6.237967,0
7.7300477,0
2.046804,0
-8.057044,0
-11.416284,0
4.9737964,0
-10.10558,0
-12.223655,0
26.145159,0
3.6699543,0
-11.161061,0
13.215375,0
16.045311,0
-4.468136,0
-41.21763,0
-17.082895,0
-5.4451556,0
-20.596048,0
-3.5376635,0
-17.567064,0
0.26559016,0
-18.755213,0
13.397845,0
25.132277,0
-11.4562435,0
-4.3371596,0
-1.5027914,0
21.461426,0
10.934822,0
0.98129797,0
2.6169162,0
14.071044,0
-6.1121325,0
-4.1562753,0
4.0114546,0
-4.9686265,0
-11.284493,0
12.22849,0
24.532032,0
2.7805438,0
9.007184,0
24.789867,0
-3.3517594,0
5.7872367,0
-13.84216,0
10.060484,0
-4.7801566,0
-3.3687158,0
-9.61757,0
8.964716,0
-11.454137,0
8.655308,0
-5.4062805,0
17.247458,0
-2.2535799,0
-7.296573,0
-0.5356393,0
-16.071245,0
2.3019805,0
3.8009286,0
-5.134642,0
-8.212102,0
6.690434,0
-0.17579606,0
-4.7734313,0
7.2734103,0
1.8808498,0
-13.199298,0
20.511013,0
0.16692922,0
-11.916555,0
14.8310995,0
10.581643,0
13.535021,0
13.561227,0
8.701293,0
11.090996,0
5.120669,0
-1.6635137,0
-16.399773,0
-10.16339,0
1.4387317,0
4.7975106,0
0.4727585,0
-0.5868869,0
11.99455,0
-1.5857563,0
2.7955132,0
4.146443,0
11.922123,0
6.0794234,0
-4.7733827,0
17.31743,0
23.312723,0
15.155275,0
12.325816,0
-10.894809,0
-3.3618722,0
-2.9485211,0
-3.0450664,0
-2.1630306,0
-2.026998,0
15.179137,0
9.180259,0
-13.966614,0
3.875692,0
-12.496406,0
-1.3734977,0
-1.6146278,0
-20.496069,0
5.834476,0
-32.154068,0
10.579764,0
20.852299,0
5.526306,0
-1.1388412,0
-8.517989,0
11.970651,0
-3.8999648,0
-3.6993837,0
31.93386,1
22.911455,0
15.276349,0
13.538564,0
21.468039,0
-17.273726,0
-20.966692,0
-23.394033,0
-36.169624,0
-11.781695,0
-14.788516,0
-3.4307895,0
-8.833819,0
-4.0021873,0
-3.7097366,0
-5.4810405,0
1.4334474,0
19.432787,0
9.205553,0
4.439882,0
-0.08337811,0
29.667334,0
45.709446,1
17.486935,0
13.46551,0
11.842011,0
19.592262,0
18.343819,0
0.58744955,0
9.059095,0
-4.8903265,0
12.310034,0
9.438535,0
22.91358,0
-1.9792333,0
7.0431724,0
-2.285128,0
-6.2366977,0
-8.324134,0
11.122632,0
15.895124,0
-12.303477,0
14.624529,0
-11.29428,0
-7.39558,0
-17.993721,0
-3.1291509,0
4.0684876,0
14.524234,0
-4.0095687,0
19.57229,0
21.829922,0
16.138342,0
5.0651617,0
-2.9541192,0
-0.7588124,0
-1.1876636,0
-8.69963,0
0.6242639,0
4.7813697,0
23.920755,0
-9.046086,0
18.802742,0
8.19305,0
6.358446,0
-1.7206073,0
4.5666904,0
4.8636827,0
-1.4892907,0
-12.511396,0
-7.571917,0
19.738615,0
2.5089993,0
19.523638,0
8.347966,0
16.143822,0
16.190413,0
-0.58976984,0
8.152844,0
9.963986,0
4.464993,0
-8.400229,0
10.748008,0
-7.792461,0
-11.675912,0
-5.1432233,0
-1.5760598,0
